crate_id,order_id,item_id,x_start,x_end,y_start,y_end,z_start,z_end
330,177,411,0,83,224,308,96,251
330,177,56,0,83,83,172,184,516
330,177,454,402,436,0,90,0,186
330,177,216,0,61,164,252,0,199
330,177,154,93,152,0,90,207,395
330,177,383,369,451,83,155,98,199
330,177,10,0,56,0,236,0,215
330,177,169,212,384,146,258,121,267
330,177,54,331,407,108,191,76,172
330,177,131,0,59,248,380,0,241
330,177,100,0,48,0,160,224,514
330,177,66,377,501,0,209,36,97
330,177,308,419,493,0,157,214,270
330,177,211,412,513,0,87,0,101
330,177,444,160,181,145,285,246,392
330,177,194,0,115,200,321,0,167
330,177,444,160,181,145,285,246,392
330,177,411,0,83,224,308,96,251
330,177,102,0,177,0,95,265,272
331,177,148,155,309,0,329,155,267
331,177,56,0,83,83,172,184,516
331,177,192,0,83,154,236,0,338
331,177,148,155,309,0,329,155,267
331,177,56,0,83,83,172,184,516
331,177,398,0,87,0,139,124,291
331,177,165,153,217,0,150,0,225
331,177,123,341,441,207,318,166,289
331,177,266,270,391,0,176,0,208
331,177,136,321,384,243,389,0,221
331,177,296,69,100,0,110,239,395
331,177,406,329,405,0,74,195,384
331,177,444,160,181,145,285,246,392
331,177,173,160,204,0,145,224,384
331,177,495,0,37,154,474,82,118
332,177,249,0,188,0,262,0,328
332,177,11,338,403,0,195,0,273
332,177,61,0,103,0,97,0,136
332,177,69,0,62,0,155,0,270
332,177,74,419,493,72,150,0,268
332,177,417,248,464,83,205,0,249
332,177,34,105,206,167,269,0,96
332,177,73,408,466,154,265,0,258
333,177,148,155,309,0,329,155,267
333,177,151,0,58,0,169,0,284
333,177,33,0,56,0,137,0,224
333,177,320,0,95,0,87,120,427
333,177,390,0,74,248,319,137,356
333,177,171,0,212,205,350,117,231
333,177,149,0,79,0,252,0,236
333,177,357,366,469,0,103,0,192
333,177,212,0,67,248,316,114,313
333,177,56,0,83,83,172,184,516
333,177,144,329,404,0,108,0,161
334,178,223,253,339,215,422,0,112
334,178,58,403,497,0,84,0,319
334,178,333,314,399,176,268,0,147
334,178,123,341,441,207,318,166,289
334,178,379,0,62,237,374,0,254
334,178,292,0,105,0,88,137,253
334,178,495,0,37,154,474,82,118
334,178,411,0,83,224,308,96,251
334,178,225,0,61,0,268,58,231
334,178,398,0,87,0,139,124,291
334,178,225,0,61,0,268,58,231
334,178,357,366,469,0,103,0,192
334,178,160,0,20,295,454,0,103
334,178,444,160,181,145,285,246,392
334,178,411,0,83,224,308,96,251
334,178,8,0,28,167,293,225,377
334,178,411,0,83,224,308,96,251
335,179,274,0,184,0,167,0,369
335,179,411,0,83,224,308,96,251
335,179,231,369,430,83,181,0,217
335,179,254,0,64,196,407,0,341
335,179,58,403,497,0,84,0,319
335,179,246,177,256,171,319,77,193
335,179,405,0,74,173,297,0,253
335,179,33,0,56,0,137,0,224
335,179,106,0,57,0,206,167,273
335,179,411,0,83,224,308,96,251
335,179,491,189,256,62,125,0,152
335,179,33,0,56,0,137,0,224
335,179,179,0,61,224,320,0,220
335,179,231,369,430,83,181,0,217
335,179,222,0,42,84,243,61,163
335,179,214,0,55,248,317,166,289
335,179,247,61,131,62,132,155,263
335,179,224,216,279,214,281,0,94
336,179,474,151,234,75,155,0,259
336,179,34,105,206,167,269,0,96
336,179,65,0,93,196,339,0,156
336,179,56,0,83,83,172,184,516
336,179,148,155,309,0,329,155,267
336,179,61,0,103,0,97,0,136
336,179,192,0,83,154,236,0,338
336,179,292,0,105,0,88,137,253
336,179,70,103,136,0,300,76,166
336,179,231,369,430,83,181,0,217
336,179,359,0,117,205,486,0,114
336,179,67,322,363,273,411,94,254
336,179,28,252,321,0,81,184,407
336,179,146,0,60,116,208,137,288
336,179,101,61,149,0,115,58,197
336,179,187,0,58,0,62,215,324
336,179,405,0,74,173,297,0,253
336,179,307,0,32,70,152,132,281
337,180,56,0,83,83,172,184,516
337,180,58,403,497,0,84,0,319
337,180,374,0,94,93,177,184,496
337,180,471,0,118,0,157,0,162
337,180,6,177,254,83,261,0,169
337,180,100,0,48,0,160,224,514
337,180,69,0,62,0,155,0,270
337,180,11,338,403,0,195,0,273
337,180,66,377,501,0,209,36,97
337,180,292,0,105,0,88,137,253
337,180,36,0,71,105,251,112,290
337,180,453,131,207,245,412,83,309
337,180,308,419,493,0,157,214,270
337,180,208,0,116,0,42,116,202
337,180,247,61,131,62,132,155,263
337,180,136,321,384,243,389,0,221
337,180,411,0,83,224,308,96,251
337,180,179,0,61,224,320,0,220
337,180,102,0,177,0,95,265,272
337,180,50,369,405,279,392,0,227
337,180,222,0,42,84,243,61,163
337,180,273,291,362,0,72,184,254
337,180,273,291,362,0,72,184,254
337,180,401,0,25,0,200,239,326
337,180,253,197,243,0,86,224,362
338,181,56,0,83,83,172,184,516
338,181,405,0,74,173,297,0,253
338,181,20,0,135,0,109,264,265
338,181,61,0,103,0,97,0,136
338,181,374,0,94,93,177,184,496
338,181,148,155,309,0,329,155,267
338,181,487,329,429,167,253,0,136
338,181,231,369,430,83,181,0,217
338,181,37,0,55,0,391,0,127
338,181,61,0,103,0,97,0,136
338,181,69,0,62,0,155,0,270
338,181,61,0,103,0,97,0,136
338,181,331,61,107,81,168,91,293
338,181,229,69,130,93,160,83,203
338,181,231,369,430,83,181,0,217
338,181,78,70,99,0,167,0,222
338,181,167,207,242,180,279,0,186
338,181,173,160,204,0,145,224,384
338,181,292,0,105,0,88,137,253
338,181,383,369,451,83,155,98,199
338,181,233,0,82,0,78,155,264
338,181,154,93,152,0,90,207,395
338,181,39,0,60,103,211,76,221
339,182,37,0,55,0,391,0,127
339,182,423,66,130,124,320,0,240
339,182,58,403,497,0,84,0,319
339,182,195,61,150,154,247,155,521
339,182,3,9,73,10,98,190,472
339,182,274,0,184,0,167,0,369
339,182,212,0,67,248,316,114,313
339,182,480,0,44,191,393,82,128
339,182,210,344,398,167,286,100,246
339,182,231,369,430,83,181,0,217
339,182,345,437,491,0,94,0,300
339,182,164,219,290,248,340,137,246
339,182,378,88,105,30,292,0,257
339,182,480,0,44,191,393,82,128
339,182,439,0,38,160,229,224,376
339,182,211,412,513,0,87,0,101
339,182,405,0,74,173,297,0,253
340,182,376,333,447,0,103,160,350
340,182,58,403,497,0,84,0,319
340,182,148,155,309,0,329,155,267
340,182,354,0,89,224,313,84,398
340,182,33,0,56,0,137,0,224
341,183,403,93,168,0,230,36,320
341,183,106,0,57,0,206,167,273
341,183,192,0,83,154,236,0,338
341,183,125,0,166,0,156,0,133
341,183,36,0,71,105,251,112,290
341,183,42,0,66,0,127,0,195
341,183,222,0,42,84,243,61,163
341,183,125,0,166,0,156,0,133
341,183,126,203,365,62,351,119,224
341,183,69,0,62,0,155,0,270
341,183,455,450,483,220,300,89,256
341,183,225,0,61,0,268,58,231
341,183,321,324,371,192,299,209,362
341,183,211,412,513,0,87,0,101
341,183,155,0,41,278,413,211,234
341,183,480,0,44,191,393,82,128
341,183,279,155,206,0,96,0,169
341,183,20,0,135,0,109,264,265
342,183,56,0,83,83,172,184,516
342,183,363,0,78,154,239,0,326
342,183,125,0,166,0,156,0,133
342,183,252,229,264,0,162,227,474
342,183,226,403,470,0,188,0,308
342,183,317,0,91,212,320,156,273
342,183,370,126,213,83,296,177,426
342,183,56,0,83,83,172,184,516
342,183,6,177,254,83,261,0,169
342,183,405,0,74,173,297,0,253
342,183,283,0,99,0,79,0,217
342,183,405,0,74,173,297,0,253
342,183,239,0,76,103,186,0,221
342,183,66,377,501,0,209,36,97
343,184,442,89,182,133,314,0,245
343,184,148,155,309,0,329,155,267
343,184,148,155,309,0,329,155,267
343,184,264,0,93,84,214,36,267
343,184,198,0,61,155,280,0,259
343,184,495,0,37,154,474,82,118
343,184,237,0,92,154,239,173,468
343,184,280,329,431,0,189,163,267
343,184,374,0,94,93,177,184,496
343,184,360,0,277,0,197,201,259
343,184,436,0,50,140,256,124,278
343,184,349,75,150,237,315,176,270
343,184,102,0,177,0,95,265,272
343,184,499,61,128,243,318,134,325
343,184,333,314,399,176,268,0,147
343,184,202,56,140,75,160,0,90
343,184,66,377,501,0,209,36,97
344,185,411,0,83,224,308,96,251
344,185,226,403,470,0,188,0,308
344,185,345,437,491,0,94,0,300
344,185,136,321,384,243,389,0,221
344,185,66,377,501,0,209,36,97
344,185,473,212,252,146,255,233,362
344,185,411,0,83,224,308,96,251
344,185,411,0,83,224,308,96,251
344,185,175,0,14,75,133,30,121
344,185,56,0,83,83,172,184,516
344,185,360,0,277,0,197,201,259
344,185,342,0,10,52,129,155,322
344,185,210,344,398,167,286,100,246
344,185,169,212,384,146,258,121,267
344,185,253,197,243,0,86,224,362
344,185,55,130,191,0,88,0,173
344,185,80,0,93,0,80,184,436
344,185,419,232,307,241,394,91,292
344,185,247,61,131,62,132,155,263
344,185,364,0,79,0,80,0,301
344,185,337,281,400,176,209,0,144
344,185,452,0,59,0,152,112,172
344,185,33,0,56,0,137,0,224
344,185,444,160,181,145,285,246,392
344,185,304,75,85,219,312,61,213
344,185,20,0,135,0,109,264,265
344,185,57,0,67,169,238,0,191
344,185,438,0,53,103,202,0,205
344,185,304,75,85,219,312,61,213
344,185,208,0,116,0,42,116,202
345,185,192,0,83,154,236,0,338
345,185,192,0,83,154,236,0,338
345,185,354,0,89,224,313,84,398
345,185,390,0,74,248,319,137,356
345,185,228,0,74,0,142,196,319
345,185,483,136,183,206,297,0,223
345,185,70,103,136,0,300,76,166
345,185,66,377,501,0,209,36,97
345,185,148,155,309,0,329,155,267
346,186,406,329,405,0,74,195,384
346,186,21,213,469,0,172,0,104
346,186,446,0,43,0,202,202,285
346,186,247,61,131,62,132,155,263
346,186,138,0,115,0,206,0,379
346,186,146,0,60,116,208,137,288
346,186,294,369,494,62,242,93,300
346,186,374,0,94,93,177,184,496
346,186,205,236,280,0,96,221,407
346,186,454,402,436,0,90,0,186
346,186,80,0,93,0,80,184,436
346,186,411,0,83,224,308,96,251
346,186,411,0,83,224,308,96,251
346,186,473,212,252,146,255,233,362
346,186,310,156,224,184,306,88,152
346,186,53,0,32,0,135,226,393
346,186,20,0,135,0,109,264,265
347,186,125,0,166,0,156,0,133
347,186,474,151,234,75,155,0,259
347,186,266,270,391,0,176,0,208
347,186,148,155,309,0,329,155,267
347,186,171,0,212,205,350,117,231
347,186,167,207,242,180,279,0,186
347,186,352,284,364,62,155,0,245
347,186,205,236,280,0,96,221,407
347,186,453,131,207,245,412,83,309
347,186,121,254,322,237,304,0,120
347,186,411,0,83,224,308,96,251
347,186,495,0,37,154,474,82,118
347,186,411,0,83,224,308,96,251
347,186,321,324,371,192,299,209,362
347,186,190,162,190,116,256,241,434
347,186,233,0,82,0,78,155,264
347,186,145,0,44,187,267,186,286
347,186,61,0,103,0,97,0,136
347,186,473,212,252,146,255,233,362
348,186,231,369,430,83,181,0,217
349,187,61,0,103,0,97,0,136
349,187,338,0,18,0,166,228,462
349,187,85,0,71,214,288,0,124
349,187,359,0,117,205,486,0,114
349,187,131,0,59,248,380,0,241
349,187,280,329,431,0,189,163,267
349,187,151,0,58,0,169,0,284
349,187,408,0,9,10,79,190,373
349,187,172,208,242,166,306,224,409
349,187,401,0,25,0,200,239,326
349,187,411,0,83,224,308,96,251
350,188,192,0,83,154,236,0,338
350,188,126,203,365,62,351,119,224
350,188,148,155,309,0,329,155,267
350,188,405,0,74,173,297,0,253
350,188,403,93,168,0,230,36,320
350,188,56,0,83,83,172,184,516
350,188,65,0,93,196,339,0,156
350,188,411,0,83,224,308,96,251
350,188,376,333,447,0,103,160,350
350,188,445,0,66,248,344,74,325
350,188,66,377,501,0,209,36,97
350,188,28,252,321,0,81,184,407
350,188,85,0,71,214,288,0,124
350,188,102,0,177,0,95,265,272
350,188,412,364,440,0,70,0,204
350,188,121,254,322,237,304,0,120
350,188,233,0,82,0,78,155,264
350,188,422,224,271,0,106,0,169
350,188,20,0,135,0,109,264,265
350,188,298,185,251,250,370,206,274
350,188,268,432,487,66,121,0,180
350,188,137,268,298,62,174,83,245
351,188,359,0,117,205,486,0,114
351,188,423,66,130,124,320,0,240
351,188,457,405,505,105,201,97,302
351,188,126,203,365,62,351,119,224
351,188,131,0,59,248,380,0,241
351,188,292,0,105,0,88,137,253
351,188,114,0,63,0,203,0,301
351,188,319,378,469,0,81,173,466
351,188,225,0,61,0,268,58,231
351,188,151,0,58,0,169,0,284
351,188,61,0,103,0,97,0,136
351,188,70,103,136,0,300,76,166
351,188,292,0,105,0,88,137,253
351,188,487,329,429,167,253,0,136
351,188,74,419,493,72,150,0,268
351,188,146,0,60,116,208,137,288
351,188,146,0,60,116,208,137,288
351,188,275,328,401,192,270,0,109
351,188,247,61,131,62,132,155,263
351,188,410,0,76,186,278,0,112
352,189,231,369,430,83,181,0,217
352,189,126,203,365,62,351,119,224
352,189,264,0,93,84,214,36,267
352,189,411,0,83,224,308,96,251
352,189,11,338,403,0,195,0,273
352,189,393,424,480,0,54,0,196
352,189,492,166,240,0,72,0,263
352,189,58,403,497,0,84,0,319
352,189,403,93,168,0,230,36,320
352,189,10,0,56,0,236,0,215
352,189,333,314,399,176,268,0,147
352,189,281,403,496,0,267,94,248
352,189,333,314,399,176,268,0,147
352,189,330,0,94,0,88,164,285
352,189,63,400,442,278,354,0,167
352,189,187,0,58,0,62,215,324
353,190,56,0,83,83,172,184,516
353,190,56,0,83,83,172,184,516
353,190,319,378,469,0,81,173,466
353,190,248,35,395,0,187,79,167
353,190,274,0,184,0,167,0,369
353,190,411,0,83,224,308,96,251
353,190,102,0,177,0,95,265,272
353,190,480,0,44,191,393,82,128
353,190,473,212,252,146,255,233,362
353,190,100,0,48,0,160,224,514
353,190,357,366,469,0,103,0,192
353,190,103,185,325,250,370,86,153
353,190,258,427,500,154,222,103,259
353,190,228,0,74,0,142,196,319
353,190,292,0,105,0,88,137,253
354,190,402,284,341,0,169,0,254
354,190,36,0,71,105,251,112,290
354,190,171,0,212,205,350,117,231
354,190,28,252,321,0,81,184,407
354,190,99,248,481,0,114,148,307
354,190,277,144,246,162,326,166,264
354,190,410,0,76,186,278,0,112
355,191,66,377,501,0,209,36,97
355,191,258,427,500,154,222,103,259
355,191,151,0,58,0,169,0,284
355,191,360,0,277,0,197,201,259
355,191,125,0,166,0,156,0,133
355,191,147,369,450,0,96,105,426
355,191,81,0,15,304,469,0,92
355,191,496,189,489,0,209,224,251
355,191,66,377,501,0,209,36,97
355,191,212,0,67,248,316,114,313
355,191,11,338,403,0,195,0,273
355,191,169,212,384,146,258,121,267
355,191,266,270,391,0,176,0,208
355,191,411,0,83,224,308,96,251
355,191,258,427,500,154,222,103,259
355,191,131,0,59,248,380,0,241
355,191,460,0,47,155,270,83,273
355,191,160,0,20,295,454,0,103
355,191,434,0,76,0,50,195,361
355,191,167,207,242,180,279,0,186
355,191,20,0,135,0,109,264,265
356,191,238,88,116,47,266,0,212
356,191,225,0,61,0,268,58,231
356,191,376,333,447,0,103,160,350
356,191,66,377,501,0,209,36,97
356,191,247,61,131,62,132,155,263
356,191,86,0,62,148,207,0,221
357,192,374,0,94,93,177,184,496
357,192,266,270,391,0,176,0,208
357,192,474,151,234,75,155,0,259
357,192,180,329,449,0,158,0,320
357,192,154,93,152,0,90,207,395
357,192,147,369,450,0,96,105,426
357,192,11,338,403,0,195,0,273
357,192,5,0,84,0,104,0,246
357,192,225,0,61,0,268,58,231
357,192,438,0,53,103,202,0,205
357,192,292,0,105,0,88,137,253
357,192,383,369,451,83,155,98,199
357,192,401,0,25,0,200,239,326
357,192,206,446,552,0,44,0,236
357,192,20,0,135,0,109,264,265
357,192,304,75,85,219,312,61,213
357,192,225,0,61,0,268,58,231
358,192,450,0,79,105,196,180,465
358,192,411,0,83,224,308,96,251
358,192,192,0,83,154,236,0,338
359,193,20,0,135,0,109,264,265
359,193,376,333,447,0,103,160,350
359,193,147,369,450,0,96,105,426
359,193,37,0,55,0,391,0,127
359,193,100,0,48,0,160,224,514
359,193,148,155,309,0,329,155,267
359,193,401,0,25,0,200,239,326
360,194,274,0,184,0,167,0,369
360,194,195,61,150,154,247,155,521
360,194,147,369,450,0,96,105,426
360,194,191,157,240,180,256,0,281
360,194,354,0,89,224,313,84,398
360,194,278,173,229,0,119,194,315
360,194,341,172,230,261,458,73,358
360,194,411,0,83,224,308,96,251
360,194,406,329,405,0,74,195,384
360,194,101,61,149,0,115,58,197
360,194,225,0,61,0,268,58,231
360,194,231,369,430,83,181,0,217
360,194,201,0,43,196,243,224,454
360,194,117,57,83,0,126,167,324
360,194,4,0,44,269,316,160,305
361,194,171,0,212,205,350,117,231
361,194,171,0,212,205,350,117,231
361,194,292,0,105,0,88,137,253
361,194,287,0,126,0,126,76,229
361,194,99,248,481,0,114,148,307
361,194,417,248,464,83,205,0,249
361,194,364,0,79,0,80,0,301
361,194,233,0,82,0,78,155,264
361,194,383,369,451,83,155,98,199
361,194,231,369,430,83,181,0,217
361,194,419,232,307,241,394,91,292
361,194,61,0,103,0,97,0,136
361,194,256,0,73,64,139,112,334
361,194,66,377,501,0,209,36,97
361,194,70,103,136,0,300,76,166
361,194,231,369,430,83,181,0,217
361,194,208,0,116,0,42,116,202
362,194,471,0,118,0,157,0,162
362,194,21,213,469,0,172,0,104
362,194,147,369,450,0,96,105,426
362,194,354,0,89,224,313,84,398
362,194,202,56,140,75,160,0,90
362,194,412,364,440,0,70,0,204
362,194,474,151,234,75,155,0,259
363,195,212,0,67,248,316,114,313
363,195,39,0,60,103,211,76,221
363,195,474,151,234,75,155,0,259
363,195,292,0,105,0,88,137,253
363,195,231,369,430,83,181,0,217
363,195,148,155,309,0,329,155,267
363,195,392,0,32,109,223,47,202
363,195,495,0,37,154,474,82,118
363,195,148,155,309,0,329,155,267
363,195,11,338,403,0,195,0,273
363,195,56,0,83,83,172,184,516
363,195,494,155,209,103,183,191,339
363,195,406,329,405,0,74,195,384
363,195,127,337,394,0,121,54,206
364,196,249,0,188,0,262,0,328
364,196,138,0,115,0,206,0,379
364,196,480,0,44,191,393,82,128
364,196,294,369,494,62,242,93,300
364,196,357,366,469,0,103,0,192
364,196,379,0,62,237,374,0,254
364,196,278,173,229,0,119,194,315
364,196,53,0,32,0,135,226,393
365,196,148,155,309,0,329,155,267
365,196,148,155,309,0,329,155,267
365,196,405,0,74,173,297,0,253
365,196,303,241,315,235,337,0,228
365,196,319,378,469,0,81,173,466
365,196,365,0,46,130,333,0,191
365,196,58,403,497,0,84,0,319
366,197,212,0,67,248,316,114,313
366,197,268,432,487,66,121,0,180
366,197,440,91,163,83,167,0,229
366,197,126,203,365,62,351,119,224
366,197,370,126,213,83,296,177,426
366,197,411,0,83,224,308,96,251
366,197,54,331,407,108,191,76,172
366,197,125,0,166,0,156,0,133
366,197,212,0,67,248,316,114,313
366,197,459,337,465,178,303,0,131
366,197,292,0,105,0,88,137,253
366,197,36,0,71,105,251,112,290
366,197,473,212,252,146,255,233,362
366,197,480,0,44,191,393,82,128
366,197,261,377,460,224,303,0,268
366,197,58,403,497,0,84,0,319
366,197,454,402,436,0,90,0,186
366,197,146,0,60,116,208,137,288
366,197,411,0,83,224,308,96,251
366,197,411,0,83,224,308,96,251
366,197,410,0,76,186,278,0,112
366,197,480,0,44,191,393,82,128
367,197,148,155,309,0,329,155,267
367,197,148,155,309,0,329,155,267
367,197,148,155,309,0,329,155,267
367,197,148,155,309,0,329,155,267
367,197,61,0,103,0,97,0,136
367,197,33,0,56,0,137,0,224
367,197,424,0,69,0,67,112,357
367,197,66,377,501,0,209,36,97
367,197,56,0,83,83,172,184,516
367,197,80,0,93,0,80,184,436
367,197,379,0,62,237,374,0,254
367,197,292,0,105,0,88,137,253
367,197,121,254,322,237,304,0,120
368,198,56,0,83,83,172,184,516
368,198,411,0,83,224,308,96,251
368,198,148,155,309,0,329,155,267
368,198,292,0,105,0,88,137,253
368,198,238,88,116,47,266,0,212
368,198,58,403,497,0,84,0,319
368,198,20,0,135,0,109,264,265
368,198,191,157,240,180,256,0,281
368,198,231,369,430,83,181,0,217
368,198,219,0,95,200,344,0,271
368,198,101,61,149,0,115,58,197
368,198,58,403,497,0,84,0,319
368,198,494,155,209,103,183,191,339
368,198,34,105,206,167,269,0,96
368,198,231,369,430,83,181,0,217
368,198,303,241,315,235,337,0,228
368,198,401,0,25,0,200,239,326
368,198,89,64,114,172,269,0,168
368,198,406,329,405,0,74,195,384
369,199,197,319,351,289,436,0,221
369,199,225,0,61,0,268,58,231
369,199,231,369,430,83,181,0,217
369,199,148,155,309,0,329,155,267
369,199,11,338,403,0,195,0,273
369,199,354,0,89,224,313,84,398
369,199,401,0,25,0,200,239,326
369,199,225,0,61,0,268,58,231
369,199,480,0,44,191,393,82,128
369,199,90,69,133,0,66,0,276
369,199,411,0,83,224,308,96,251
369,199,101,61,149,0,115,58,197
369,199,242,75,106,188,280,61,186
369,199,208,0,116,0,42,116,202
369,199,471,0,118,0,157,0,162
369,199,231,369,430,83,181,0,217
369,199,20,0,135,0,109,264,265
369,199,66,377,501,0,209,36,97
369,199,66,377,501,0,209,36,97
369,199,356,0,37,230,436,216,290
369,199,292,0,105,0,88,137,253
369,199,137,268,298,62,174,83,245
369,199,401,0,25,0,200,239,326
369,199,480,0,44,191,393,82,128
370,199,11,338,403,0,195,0,273
370,199,231,369,430,83,181,0,217
370,199,318,56,86,0,339,0,123
370,199,345,437,491,0,94,0,300
370,199,266,270,391,0,176,0,208
370,199,225,0,61,0,268,58,231
370,199,61,0,103,0,97,0,136
370,199,333,314,399,176,268,0,147
370,199,171,0,212,205,350,117,231
370,199,69,0,62,0,155,0,270
370,199,292,0,105,0,88,137,253
370,199,61,0,103,0,97,0,136
370,199,121,254,322,237,304,0,120
370,199,450,0,79,105,196,180,465
370,199,206,446,552,0,44,0,236
370,199,247,61,131,62,132,155,263
370,199,62,338,395,0,126,0,197
370,199,36,0,71,105,251,112,290
371,200,81,0,15,304,469,0,92
371,200,148,155,309,0,329,155,267
371,200,148,155,309,0,329,155,267
371,200,148,155,309,0,329,155,267
371,200,192,0,83,154,236,0,338
371,200,56,0,83,83,172,184,516
371,200,128,0,124,0,124,127,212
371,200,401,0,25,0,200,239,326
371,200,58,403,497,0,84,0,319
371,200,165,153,217,0,150,0,225
371,200,146,0,60,116,208,137,288
371,200,151,0,58,0,169,0,284
371,200,267,0,62,153,307,108,248
371,200,188,0,70,0,92,0,229
371,200,133,436,501,0,117,209,272
371,200,160,0,20,295,454,0,103
371,200,109,0,32,0,71,93,302
372,200,292,0,105,0,88,137,253
372,200,125,0,166,0,156,0,133
372,200,283,0,99,0,79,0,217
372,200,79,132,191,48,152,136,390
372,200,56,0,83,83,172,184,516
372,200,171,0,212,205,350,117,231
372,200,411,0,83,224,308,96,251
372,200,266,270,391,0,176,0,208
372,200,147,369,450,0,96,105,426
372,200,121,254,322,237,304,0,120
372,200,121,254,322,237,304,0,120
372,200,450,0,79,105,196,180,465
372,200,318,56,86,0,339,0,123
372,200,298,185,251,250,370,206,274
373,201,66,377,501,0,209,36,97
373,201,67,322,363,273,411,94,254
373,201,74,419,493,72,150,0,268
373,201,457,405,505,105,201,97,302
373,201,354,0,89,224,313,84,398
373,201,56,0,83,83,172,184,516
373,201,61,0,103,0,97,0,136
373,201,179,0,61,224,320,0,220
373,201,466,277,335,148,274,142,336
373,201,136,321,384,243,389,0,221
373,201,472,432,501,0,64,0,66
373,201,151,0,58,0,169,0,284
373,201,349,75,150,237,315,176,270
373,201,65,0,93,196,339,0,156
373,201,411,0,83,224,308,96,251
373,201,165,153,217,0,150,0,225
373,201,122,0,228,0,140,0,53
374,202,61,0,103,0,97,0,136
374,202,334,84,111,0,145,0,144
374,202,121,254,322,237,304,0,120
374,202,36,0,71,105,251,112,290
375,203,370,126,213,83,296,177,426
375,203,345,437,491,0,94,0,300
375,203,376,333,447,0,103,160,350
375,203,20,0,135,0,109,264,265
375,203,354,0,89,224,313,84,398
375,203,155,0,41,278,413,211,234
375,203,457,405,505,105,201,97,302
375,203,471,0,118,0,157,0,162
375,203,272,101,183,200,288,0,83
375,203,426,329,480,0,150,120,305
375,203,405,0,74,173,297,0,253
375,203,192,0,83,154,236,0,338
375,203,70,103,136,0,300,76,166
375,203,191,157,240,180,256,0,281
375,203,29,0,37,166,318,224,432
375,203,292,0,105,0,88,137,253
375,203,362,253,365,0,124,145,304
375,203,50,369,405,279,392,0,227
375,203,292,0,105,0,88,137,253
375,203,268,432,487,66,121,0,180
375,203,20,0,135,0,109,264,265
375,203,133,436,501,0,117,209,272
375,203,478,0,13,140,290,84,159
376,203,496,189,489,0,209,224,251
376,203,37,0,55,0,391,0,127
376,203,391,332,425,105,233,0,269
376,203,360,0,277,0,197,201,259
376,203,11,338,403,0,195,0,273
376,203,303,241,315,235,337,0,228
376,203,225,0,61,0,268,58,231
376,203,66,377,501,0,209,36,97
376,203,58,403,497,0,84,0,319
376,203,219,0,95,200,344,0,271
376,203,173,160,204,0,145,224,384
376,203,48,74,160,230,309,0,300
376,203,411,0,83,224,308,96,251
376,203,411,0,83,224,308,96,251
376,203,28,252,321,0,81,184,407
377,203,148,155,309,0,329,155,267
377,203,318,56,86,0,339,0,123
377,203,148,155,309,0,329,155,267
377,203,56,0,83,83,172,184,516
377,203,148,155,309,0,329,155,267
377,203,349,75,150,237,315,176,270
377,203,405,0,74,173,297,0,253
377,203,374,0,94,93,177,184,496
377,203,231,369,430,83,181,0,217
377,203,411,0,83,224,308,96,251
377,203,474,151,234,75,155,0,259
377,203,58,403,497,0,84,0,319
377,203,411,0,83,224,308,96,251
378,204,148,155,309,0,329,155,267
378,204,232,0,24,0,115,207,370
378,204,318,56,86,0,339,0,123
378,204,407,0,45,226,304,0,141
378,204,351,0,74,0,69,89,370
378,204,110,0,67,254,316,0,68
378,204,415,176,237,121,237,212,284
378,204,147,369,450,0,96,105,426
378,204,192,0,83,154,236,0,338
378,204,411,0,83,224,308,96,251
379,205,58,403,497,0,84,0,319
379,205,151,0,58,0,169,0,284
379,205,231,369,430,83,181,0,217
379,205,357,366,469,0,103,0,192
379,205,148,155,309,0,329,155,267
379,205,423,66,130,124,320,0,240
379,205,411,0,83,224,308,96,251
379,205,58,403,497,0,84,0,319
379,205,61,0,103,0,97,0,136
379,205,179,0,61,224,320,0,220
379,205,102,0,177,0,95,265,272
379,205,235,217,279,0,62,167,377
379,205,409,112,193,0,71,74,327
379,205,20,0,135,0,109,264,265
379,205,146,0,60,116,208,137,288
379,205,292,0,105,0,88,137,253
379,205,61,0,103,0,97,0,136
379,205,233,0,82,0,78,155,264
379,205,438,0,53,103,202,0,205
379,205,453,131,207,245,412,83,309
379,205,253,197,243,0,86,224,362
380,205,192,0,83,154,236,0,338
380,205,195,61,150,154,247,155,521
380,205,57,0,67,169,238,0,191
380,205,219,0,95,200,344,0,271
380,205,357,366,469,0,103,0,192
380,205,292,0,105,0,88,137,253
380,205,137,268,298,62,174,83,245
380,205,473,212,252,146,255,233,362
380,205,66,377,501,0,209,36,97
380,205,327,453,497,145,227,0,157
381,206,148,155,309,0,329,155,267
381,206,411,0,83,224,308,96,251
381,206,148,155,309,0,329,155,267
381,206,148,155,309,0,329,155,267
381,206,148,155,309,0,329,155,267
381,206,495,0,37,154,474,82,118
381,206,100,0,48,0,160,224,514
381,206,92,395,461,0,76,83,223
381,206,334,84,111,0,145,0,144
381,206,334,84,111,0,145,0,144
381,206,473,212,252,146,255,233,362
381,206,171,0,212,205,350,117,231
381,206,172,208,242,166,306,224,409
381,206,339,0,23,290,413,46,218
381,206,257,217,276,0,151,0,195
381,206,207,69,147,93,168,156,266
382,206,126,203,365,62,351,119,224
382,206,450,0,79,105,196,180,465
382,206,11,338,403,0,195,0,273
382,206,231,369,430,83,181,0,217
382,206,474,151,234,75,155,0,259
